Title,Summary,Genre,Feature
라이온 킹,"왕이 되고 싶던 어린 사자는 비극을 겪게 되고,  진정한 사자로 자라면서 가족의 복수를 위해 싸우며 책임감을 배우게 된다.",미국 영화 고전 영화 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화 어린이 음악 동물 이야기 음악   뮤지컬 뮤지컬,기분 좋아지는 시간 가슴 뭉클 풍부한 감정
가구야공주 이야기,"옛날 깊은 산골 한 부부가 빛나는 대나무 안에서 여자 아기를 발견했습니다. '가구야 공주'라고 이름 지어진 아기는 아름답게 자랐고, 귀공자들과 황제의 청혼을 받았지요. 하지만 공주의 마음은 머나먼 곳을 향해 있었습니다.",도서원작 아니메 일본 애니메이션 드라마 장르 일본 애니메이션 SF   판타지 영화 일본 애니메이션 영화 도서 원작 일본 영화 SF   판타지 영화 어린이   가족,기분 좋아지는 시간 가슴 뭉클 풍부한 감정
쿵푸 팬더 2,"새로운 무서운 적이 등장하자, 포와 무적의 오인방은 중국과 쿵푸를 지키기 위한 아슬아슬한 여정을 시작한다.",코미디 가족 미국 영화 코미디 액션 무술 영화 코미디 영화 어린이   가족,흥미진진
토이 스토리 2,"앤디가 카우보이 캠프로 떠나자, 장난감에 집착하는 수집광이 우디를 납치한다. 우디의 운명은 그의 친구 버즈 라이트이어와 장난감 친구들의 손에 달려 있다.",코미디 가족 미국 영화 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,가슴 뭉클 흥미진진
드래곤 길들이기,바이킹 족장의 아들이지만 겁이 많은 히컵 호렌더스 해덕 3세가 전사로서의 패기를 입증하기 위해 용을 죽여야 하는 임무를 맡게 된다.,미국 영화 영화 도서 원작 영화 어린이   가족,가슴 뭉클
메리다와 마법의 숲,불같은 성격의 스코틀랜드 공주가 귀족 세 명의 분노를 자극하고 소원을 잘못 빌어 일이 엉망이 된다. 이제 그녀가 나서서 수습해야 하는데...,미국 영화 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,흥미진진
그린치,"흥겹고 신나는 크리스마스를 기다리는 후빌 사람들. 이런 행복한 분위기가 마음에 들지 않는 건 북쪽 동굴에 사는 심술쟁이 그린치뿐이다. 트리 점등식을 망친다는 계획이 실패하자, 그린치는 직접 산타가 되어 크리스마스를 훔치기로 한다.",코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족,푼수 캐릭터
하늘에서 음식이 내린다면,"하늘에서 햄버거 비가 내리다니? 발명가 플린트 덕에 구름에서 음식이 와르르! 이로써 풍족한 삶을 누리게 된 마을 사람들. 하지만 뭐든지 지나치면 문제인 법. 점점 거대한 음식들이 쏟아지면서 마을에 재앙이 닥친다. 도와줘요, 플린트!",코미디 가족 미국 영화 영화 도서 원작 SF   판타지 코미디 영화 어린이   가족,가슴 뭉클
몬스터 호텔,"인간이 무서운 드라큘라. 인간 출입 금지 호텔 안에서 딸과 함께 조용히 사는 게 소원이다. 그런데 딸의 118번째 생일 파티에 몬스터가 아닌 수상한 손님이 등장했다! 게다가 손님과 눈이 마주친 딸의 표정이 심상치 않은데, 이걸 어째?",코미디 가족 미국 영화 코미디 영화 어린이   가족,푼수 캐릭터
"나니아 연대기 - 사자, 마녀 그리고 옷장",2차 대전을 피해 먼 친척 집에 맡겨진 네 명의 남매는 그 집에 있는 마법의 옷장이 환상의 나라 나니아로 가는 통로라는 걸 알게 된다.,미국 영화 영화 도서 원작 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,풍부한 감정 흥미진진
신데렐라,마음씨 고운 신데렐라와 백마 탄 왕자가 주인공인 디즈니의 명작으로 아카데미 상 후보에 오른 작품이다.,미국 영화 영화 도서 원작 인기 로맨스 고전 영화 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화 어린이 음악,풍부한 감정 흥미진진
프린세스 다이어리 2,유럽의 작은 국가 제노비아의 공주가 된 십대 소녀 미아 서모폴리스는 자신이 곧 정략결혼을 해야 한다는 사실을 알게 된다.,코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,푼수 캐릭터
마다가스카,"타고 있던 배가 전복되어 동물원에 있던 사자, 기린, 얼룩말 그리고 하마가 괴짜 동물들로 가득한 마다가스카 섬으로 표류하게 된다.",코미디 가족 미국 영화 코미디 영화 어린이   가족 동물 이야기,푼수 캐릭터
레고 무비,모든 것이 멋진(?) 세상. 이곳에서 지극히 평범하게 살아가던 에밋이 하루아침에 특별해졌다. 우연히 저항의 피스를 발견하면서 예언 속 영웅으로 오해받게 된 것. 그렇다면 이제 로드 비즈니스에 맞서 세상을 구하는 건 에밋의 몫!,코미디 가족 미국 영화 코미디 영화 어린이   가족,위트 흥미진진
모글리: 정글의 전설,"동물들의 손에 자란 인간의 아이, 모글리. 거대한 운명을 짊어진 소년이 숙명적인 싸움을 시작한다. 정글과 인간 세계를 오가는 늑대 소년의 성장을 그린 모험 드라마.",영화 도서 원작 영국 영화 액션   어드벤처 어드벤처 SF   판타지 액션 SF 및 판타지 영화 판타지 영화 영화 어린이   가족,다크
카3: 새로운 도전,"난 이제 노땅 똥차? 한때 최고로 잘나가던 레이싱카 맥퀸, 경기 참패와 부상으로 낙심하던 중 실력파 트레이너를 만난다. 하지만 훈련이 결코 쉽지만은 않은데. 그래도 계속 도전할 거야! 레이싱을 언제 그만둘지는 내가 정하는 거니까!",코미디 가족 미국 영화 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,가슴 뭉클 흥미진진
백 투 더 퓨처,"내가 1955년에 와 있다니. 박사님이 개발한 타임머신을 타고 의도치 않게 30년 전 과거로 돌아간 마티. 미래로 무사히 돌아가려면? 젊은 시절의 엄마 아빠가 서로를 좋아하게 만들어라. 그리고, 30년 전 박사님을 찾아라.",코미디 가족 미국 영화 액션   어드벤처 어드벤처 SF   판타지 코미디 블록버스터 코미디 고전 영화 고전 코미디 고전 액션   어드벤처 영화 어린이   가족,기분 좋아지는 시간 흥미진진
크리스마스 악몽,할로윈 타운의 빼빼 마른 왕 잭 스켈링턴은 산타클로스를 납치해 아이들에게 엽기적인 선물을 배달하려는 계략을 꾸민다.,코미디 가족 미국 영화 코미디 고전 영화 고전 코미디 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화 어린이 음악 음악   뮤지컬 뮤지컬,기분 좋아지는 시간 흥미진진
거울나라의 앨리스,이상한 나라에서 모자 장수를 구할 사람은 앨리스뿐! 째깍째깍. 모든 것은 ‘시간’에 달렸어. 전부 사라져버리기 전에 붉은 여왕에게서 벗어나 과거로 시간여행을 떠나자!,미국 영화 영화 도서 원작 영화 어린이   가족 디즈니 영화 디즈니 가족 장편영화,흥미진진
돌아온 벤지,"외로운 소년 앞에 떠돌이 개 벤지가 나타난다. 어느 날, 위험에 빠진 소년과 동생. 이들을 구하러 벤지가 달린다! 소년과 개의 눈물겨운 우정, 그리고 가족애를 그린 영화.",미국 영화 영화 어린이   가족 동물 이야기,감상적 가슴 뭉클 풍부한 감정
극장판 꼬마버스 타요의 에이스 구출작전,"내 장난감 자동차 에이스가 없어졌어! 울먹이는 두리를 도와 에이스를 찾아 나선 타요와 친구들. 갑자기 빨려 들어간 장난감 나라에서 열심히 찾아보지만, 여왕님이 가만두질 않네요. 왜 우릴 공격하는 걸까요? 에이스는 구해낼 수 있을까요?",한국 영화 영화 어린이   가족 어린이 음악,감상적 가슴 뭉클 풍부한 감정
윌러비 가족,이렇게 살 거라면 고아가 낫겠네! 자기밖에 모르는 부모에게 질린 네 아이. 엄마와 아빠를 영영 보내버리겠다며 깜찍한 계획을 세운다. 우리끼리 진짜 가족을 만드는 거야!,코미디 가족 미국 영화 영화 도서 원작 코미디 영화 어린이   가족,냉소적 색다른 이야기 엉뚱 기발
퍼시잭슨과 괴물의 바다,"파멸 위기에 놓인 신과 인간의 세계. 이 세계를 구원할 유일한 힘은 마법의 황금 양피에 있다는데. 괴물의 바다에 숨겨진 황금 양피를 찾아오기 위해 포세이돈의 아들 퍼시 잭슨과 친구들이 나섰다! 데미갓 영웅들의 대모험, 이제 시작이다.",미국 영화 영화 도서 원작 액션   어드벤처 어드벤처 SF   판타지 판타지 영화 영화 어린이   가족,흥미진진
쥬만지,다락에서 찾아낸 이상한 게임판. 주사위를 던지자 26년 전 그 속에 갇힌 남자와 기괴한 동물들이 나타난다. 위험에 빠진 마을과 아이들. 모든 건 마지막 주사위에 달렸다!,미국 영화 영화 도서 원작 영화 어린이   가족,흥미진진
IMAX: 허블 3D,"우주에서 위험한 미션이 시작됐다. 시속 28,000km에 이르는 우주 망원경 허블을 따라가 수리하는 임무. 경이로운 우주를 배경으로 펼쳐지는 그 장대한 여정을 3D 영상에 담았다. 레오나르도 디카프리오가 내레이션을 맡은 다큐멘터리.",다큐멘터리 영화 과학   자연 다큐멘터리 캐나다 영화 영화 어린이   가족,기분 좋아지는 시간 가슴 뭉클 감동
월래스와 그로밋 - 거대 토끼의 저주,해충 제거 전문가인 월레스와 그의 충견 그로밋. 매년 열리는 채소 키우기 콘테스트에서 괴물같은 식욕의 몬스터가 나타나자 이를 상대로 악전고투한다.,코미디 가족 영국 영화 코미디 영화 어린이   가족 동물 이야기,위트
어린왕자,완벽주의 엄마가 짜놓은 인생계획을 분 단위로 완벽하게 소화해 온 소녀. 이웃집 조종사 할아버지를 만난 뒤 소행성에 사는 어린왕자 이야기에 매료된다. 이제 소녀의 기묘한 모험이 시작된다.,영화 도서 원작 영화 어린이   가족,감상적 기분 좋아지는 시간 가슴 뭉클
퀸카로 살아남는 법,"케이디는 전학 간 고등학교에서 퀸카 집단에 들어가지만, 퀸카들의 리더의 전 남친이 케이디에게 호감을 느끼면서 전쟁이 시작된다.",미국 영화 청춘 영화 영화 도서 원작 코미디 블록버스터 코미디,위트
인턴,"뜨거운 열정으로 단기간에 회사를 키워낸 30대 열혈 여성 CEO. 사별과 은퇴를 겪고 공허한 일상을 보내다가 새내기로 입사한 70세 남성 인턴. 문제없을까, 이 어색한 조합.",미국 영화 코미디,위트 가슴 뭉클
악마는 프라다를 입는다,"유력 패션지 편집장의 비서로 취직한 앤드리아. 저널리스트의 꿈을 이루기 위해 딱 1년만 버텨보자 다짐했건만, 낯설기만 한 패션계와 악마 같은 상사 때문에 하루하루가 지옥 같다. 그러던 어느 날, 그녀에게 뜻밖의 기회가 찾아오는데.",미국 영화 영화 도서 원작 코미디 블록버스터 코미디,위트 기분 좋아지는 시간
화이트 칙스,두 명의 멍청한 사교계 여성들을 경호하는 임무를 받은 두 흑인 FBI 요원은 납치범들을 저지하기 위해 파티를 좋아하는 백인 여성들로 변장한다.,미국 영화 코미디 블록버스터 코미디,선정적 푼수 캐릭터
내가 널 사랑할 수 없는 10가지 이유,"학교 인기짱인데도 데이트 한번 못 해 본 비앙카. 엄한 아빠를 졸라 데이트 허락을 받아내지만, 언니에게 남자가 생긴 뒤라는 조건이 붙었다! 문제는 언니가 남자만 보면 잡아먹을 듯 군다는 것. 우리 언니랑 데이트할 남자 어디 없나요?",미국 영화 청춘 영화 로맨스 영화 인기 로맨스 코미디 로맨틱 코미디 디즈니 영화,위트 로맨스
워크 잇,아버지의 모교에 들어가고 만다! 우수하고 계획적인 고등학교 졸업반 학생. 춤에는 어설픈 그녀가 하필 댄스 대회 우승을 목표로 삼는다. 게다가 괴짜 친구들과. 가능할까?,미국 영화 청춘 영화 코미디,엉뚱 기발 기분 좋아지는 시간 가슴 뭉클
트루먼쇼,한 사람의 일거수일투족이 24시간 생방송 되는 '트루먼 쇼'의 주인공 트루먼 버뱅크. 엄청난 인기를 끌고 있는 이 프로그램의 주인공인 자신만 이 사실을 전혀 모르고 있다. 모든 것이 방송이라는 것이 밝혀지면 그는 과연 어떤 선택을 할까.,미국 영화 코미디 블록버스터 코미디 다크 코미디,냉소적
머더 미스터리,결혼하고 처음으로 떠난 유럽 여행. 뉴욕 경찰 닉과 미용사인 그의 아내 오드리는 황당한 누명을 쓴다. 요트 안에서 억만장자를 살해했다니? 이대로는 억울해서 못 살아!,미국 영화 미스터리 코미디 다크 코미디,푼수 캐릭터 흥미진진
퀸카로 살아남는 법 2,"고등학교에서 따돌림을 당하던 딸이 대학에 들어가자, 아버지는 다른 학생에게 자기 딸과 친하게 지내면 학비를 대주겠다고 제안한다.",미국 영화 청춘 영화 코미디,기분 좋아지는 시간 가슴 뭉클
해피 데스데이 2 유,"9월 19일 화요일, 라이언이 타임 루프에 갇힌 날. 경험자인 트리가 라이언을 돕지만, 패닉에 빠진 라이언은 원자로를 작동시키고 만다. 다시 한번 카터의 침대에서 눈을 뜬 트리. 시계는 18일 월요일, 아침 9시를 가리키고 있었다.",미국 영화 SF   판타지 미스터리 호러 영화 코미디 호러 영화 슬래셔   연쇄살인범 코미디 다크 코미디,무서운 이야기 긴장감 넘치는
